"no","id","context","sentence","intentionality","factivity","pictoriality","sense"
628,"KDN","S_conv","  Mhm. (SP:PS1HH) Do you wan na (SP:PS1HJ) It is soon? (SP:PS1HH) I would imagine that it's very soon. (SP:PS1HJ) Mhm. (SP:PS1HH) Should be near enough next",-1.90107022147898,0.841942187806502,-0.602470087876506,"2-THINK/BELIVE"
629,"H9C","W_fict_prose","  kicked the earth with the toe of his boot. Oh, he could just imagine Philip's display of outraged innocence and then the letter would come from the Pope",0.561530986543836,0.841942187806502,1.07646614522456,"1-VIZUALIZE/PICTURE"
631,"ANF","W_biography","  has been stolen. This seems to be a speciality of Nice. You can imagine how annoyed I am. Naturally I am broke, or almost. It's",0.253705835540984,1.45180108225928,-0.602470087876506,"2-THINK/BELIVE"
632,"G01","W_fict_prose","  by now. She hadn't been to work for two nights. Carol could imagine his state of mind. Had he finally realised there was someone else? If",0.561530986543836,1.45180108225928,-0.602470087876506,"1-VIZUALIZE/PICTURE"
633,"APM","W_fict_prose","  ought to be. We need you. Jack needs you. Can't you imagine what strain he's under?'' If he wants to talk to Marcus",0.869356137546688,1.14687163503289,-0.602470087876506,"1-VIZUALIZE/PICTURE"
634,"EUY","W_misc","  Well, they jogged along for some time but, as you might care to imagine, there had to come a moment when the legs had reached the top of",-0.0541193154618676,1.14687163503289,-0.882292793393351,"2-THINK/BELIVE"
635,"JSU","S_classroom","  of those things but we can imagine them, can't we? You can imagine the squirrels running up and down the trees without seeing them, so something else",0.561530986543836,-0.377775601099064,1.9159342617751,"1-VIZUALIZE/PICTURE"
636,"GVL","W_fict_prose","  ? The Yggdrasil projection?'' Going his own mysterious way, I should imagine. We're the team from now on, I gather.' She must",-1.90107022147898,0.841942187806502,-0.602470087876506,"2-THINK/BELIVE"
637,"CL7","W_pop_lore","  -- the boots have a Sympatex liner, but because of the liner, I imagine these aren't boots you can easily get repaired. As for the Sympatex liner",-1.90107022147898,1.14687163503289,-0.322647382359662,"3-SUPPOSE/ASSUME"
638,"C8S","W_fict_prose","  . I'd been leading such a rackety life -- Edouard, you can't imagine. Rushing about from one racetrack to another, always on planes or trains.",0.253705835540984,1.14687163503289,1.07646614522456,"1-VIZUALIZE/PICTURE"
639,"AEA","W_fict_prose","  had no intention of being unkind to his wife.' But I can't imagine that your plan for me would enhance Bo-Bo's pleasure.'' I've",-1.28541991947327,-0.0728461538726729,-0.602470087876506,"2-THINK/BELIVE"
640,"H9M","W_commerce","  the solution for y t, which we denote by (deleted:formula), is (deleted:formula) Now imagine that the authorities followed a simple rule linking the money supply in period t to",0.561530986543836,-0.987634495551847,-0.602470087876506,"1-VIZUALIZE/PICTURE"
641,"HTU","W_fict_prose","  over-sized weapon. Which probably got a cheap laugh somewhere, although I can't imagine where. Laura picked up the bedside telephone and dialled the number. There was",0.561530986543836,0.232083293353719,-0.882292793393351,"3-SUPPOSE/ASSUME"
642,"CJJ","W_fict_prose","  in good stead in battle. As he smelled the smouldering frankincense, he would imagine his own body inflamed and his soul soaring from it like smoke. Tundrish paid",0.561530986543836,-1.59749339000463,1.9159342617751,"1-VIZUALIZE/PICTURE"
643,"EA8","W_commerce","  great national institutions which create the external conditions under which we operate. I would imagine that industry confronts and copes with more forms of change than any other branch of",-1.90107022147898,1.14687163503289,-0.882292793393351,"3-SUPPOSE/ASSUME"
644,"CEB","W_fict_prose","  spoke and finally broke off on a clipped note of finality.' I can imagine that. Diabetes is quite a burden to carry through life.'' The",0.561530986543836,1.14687163503289,-0.602470087876506,"2-THINK/BELIVE"
645,"AL6","W_newsp_brdsht_nat_misc","  hands.' In my judgment this is an appropriate case. I can not imagine a worse,' he said. The worst riot in British penal history started",0.561530986543836,-0.682705048325456,0.796643439707718,"1-VIZUALIZE/PICTURE"
646,"FPN","W_biography","  precisely this cautious attitude and the conversation was as sluggish as it is possible to imagine. I formed the view of a singularly unattractive character: unattractive in appearance,",0.561530986543836,1.45180108225928,-0.602470087876506,"1-VIZUALIZE/PICTURE"
647,"ALG","W_non_ac_polit_law_edu","  whether those who have received an agricultural education run more profitable agricultural businesses but I imagine most people assume they do. Perhaps we ought to (deleted:figure-2) The acceptance of technological",-1.59324507047613,-0.377775601099064,-0.882292793393351,"2-THINK/BELIVE"
648,"H7B","W_commerce","  and challenges facing all parts of the organisation. Finally, if we are to imagine an organisation in which information is widely diffused, where the members of that organisation",0.253705835540984,-0.377775601099064,-0.602470087876506,"1-VIZUALIZE/PICTURE"
650,"CB1","W_non_ac_humanities_arts","  predict others' behaviour, he does find it a practical necessity at times to imagine from their viewpoints at the cost of transiently feeling himself moved in altruistic directions.",0.869356137546688,1.45180108225928,-0.602470087876506,"1-VIZUALIZE/PICTURE"
651,"HHV","W_hansard","  and 2,472, 900 in October 1991. Mr. Wareing Does the Secretary of State imagine that such figures could have been given to any other Parliament in the European Community",-1.59324507047613,-0.682705048325456,-0.882292793393351,"4-FALSE_PERCEPTION"
652,"GYW","S_interview_oral_history","  boiler and it was probably heated up every day of the week and (unclear) can imagine what it would be like being in (unclear) prison. (laughing) (unclear). However that",0.561530986543836,-0.0728461538726729,0.796643439707718,"1-VIZUALIZE/PICTURE"
653,"A0R","W_fict_prose","  , noisily.' That was quite a place,' she enthused.' Imagine the huge room at the front painted a sort of duck-egg blue. A golden",0.561530986543836,-0.682705048325456,1.63611155625825,"1-VIZUALIZE/PICTURE"
655,"JJH","S_unclassified","  are? (SP:JJHPSUNK) No (SP:PS46G) It would do yes, but w--, wo--, imagine that they're there because the team's now for solving problems. (SP:JJHPSUNK) You",-1.28541991947327,0.53701274058011,-0.602470087876506,"2-THINK/BELIVE"
656,"EAK","W_non_ac_nat_science","  health insurance to the United States? To continue my predictions for the future. Imagine four potential cases of genetic disablement. # (1) # When a haemophiliac wants",0.561530986543836,-0.377775601099064,-0.602470087876506,"1-VIZUALIZE/PICTURE"
657,"HU8","W_misc","  Naomi Vera. 18. FANTASY -- National Display Team Choreographed by: MARGARET CHARLWOOD Imagine a glimpse into an enchanted garden, full of secrets and surprises Performers: Chris",0.561530986543836,-1.29256394277824,2.19575696729194,"1-VIZUALIZE/PICTURE"
659,"A57","W_newsp_brdsht_nat_report","  ' Mrs Sisulu said.' We were so excited to meet, you can imagine! We're almost the same age, I'm just a few months older",0.561530986543836,1.45180108225928,-0.882292793393351,"2-THINK/BELIVE"
660,"G07","W_fict_prose","  prison, or more than one year of solitary confinement. One just can't imagine what prison is like from outside. You think, well there'd be lots",0.561530986543836,-0.682705048325456,1.07646614522456,"1-VIZUALIZE/PICTURE"
661,"C9W","W_misc","  relaxed and comfortable. Perhaps the easiest way to explain is to ask you to imagine what it feels like to be lying tucked up, snug and warm, in",0.869356137546688,-0.682705048325456,1.9159342617751,"1-VIZUALIZE/PICTURE"
662,"HP0","W_fict_prose","  back to the house, thinking over Rodet's strange reaction. She could not imagine any English capitalist taking kindly to the idea that someone out there in the jungle",0.561530986543836,-0.987634495551847,-0.602470087876506,"1-VIZUALIZE/PICTURE"
663,"EWH","W_fict_prose","  cattle raids, skirmishes, pranks and hunting expeditions; and so vividly could she imagine them that it seemed that she actually heard their voices, saw their red-cheeked smiles",0.561530986543836,-1.29256394277824,2.19575696729194,"1-VIZUALIZE/PICTURE"
664,"AC5","W_fict_prose","  in half like a crooked stump into the front passenger seat. Dot tried to imagine that the two women in front were her footmen and she was one of the",0.869356137546688,-0.987634495551847,1.35628885074141,"1-VIZUALIZE/PICTURE"
665,"BMC","W_pop_lore","  miraculous synthesis of creative inspiration, interpretative insight and spellbinding BPO playing. I can imagine that there may be some listeners who fill find the earlier movements just a shade",0.253705835540984,-0.0728461538726729,-0.882292793393351,"2-THINK/BELIVE"
666,"HD2","W_non_ac_soc_science","  however caution that financial and other constraints compel us to plan more conservatively than I imagine you would wish. The only new track which we envisage in the next 10-15",-1.59324507047613,0.53701274058011,-0.602470087876506,"3-SUPPOSE/ASSUME"
667,"ACB","W_fict_prose","  bikes on the tarmac-and-broken-glass wastelands of open' play areas'. She tried to imagine the people here sitting on their front doorsteps with a cup of tea and a",0.869356137546688,-0.987634495551847,1.9159342617751,"1-VIZUALIZE/PICTURE"
668,"A57","W_newsp_brdsht_nat_report","  night. Further suggesting to Mrs Sisulu that she might afford to hope, to imagine that her husband might be freed, was a meeting that she and other leaders",0.561530986543836,-0.987634495551847,1.07646614522456,"2-THINK/BELIVE"
671,"JY2","W_fict_prose","  here, fitted so well with Venice's proud past. She could quite easily imagine him in a black cloak or a doge's zoia. Unconsciously she sighed.",0.561530986543836,-0.682705048325456,1.9159342617751,"1-VIZUALIZE/PICTURE"
672,"CCW","W_fict_prose","  love and care and time I had poured into her, and I tried to imagine her rotting under the tropical sun with her paint peeling, her deck planks opening",0.869356137546688,-0.987634495551847,2.19575696729194,"1-VIZUALIZE/PICTURE"
673,"FNU","W_fict_prose","  're all the same. You tell her from me.' Stella tried to imagine a younger Lily giving Uncle Vernon cause for jealousy. It wasn't possible.",0.561530986543836,-0.682705048325456,-0.602470087876506,"1-VIZUALIZE/PICTURE"
674,"CJJ","W_fict_prose","  . So maybe nowhere near. Maybe the Emp was further away than Biff could imagine. And even more mega. What was the most mega thing Biff knew?",0.253705835540984,-0.682705048325456,0.516820734190873,"1-VIZUALIZE/PICTURE"
675,"J1G","W_email","  , and Arsenal(*2). Everytime I am about to go to a cup match I imagine myself travelling back home feeling like shit. It would be even worse this time",0.561530986543836,-0.682705048325456,-0.602470087876506,"1-VIZUALIZE/PICTURE"
676,"ADY","W_fict_prose","  in the house. She had tried to seduce even Gareth. Not hard to imagine she'd set her sights also on Perkin. Intelligent men in love with their",0.561530986543836,0.841942187806502,-0.882292793393351,"2-THINK/BELIVE"
677,"CK5","W_pop_lore","  's why he feels the need to remind us that His Name Is Prince. Imagine Bivouac singing' Hey, hey, our name is Bivouac and we're pretty",0.561530986543836,-0.682705048325456,0.236998028674028,"1-VIZUALIZE/PICTURE"
678,"HWH","W_commerce","  so-called original position behind' a veil of ignorance'. The idea is to imagine you have been called to a' convention' to set the rules of the",0.561530986543836,-0.987634495551847,-0.602470087876506,"1-VIZUALIZE/PICTURE"
680,"A4M","W_newsp_brdsht_nat_social","  things, you can't expect behaviour to be totally unchanged. You can't imagine a political party saying we're going to bring back these things that have gone",0.253705835540984,-0.682705048325456,-0.882292793393351,"1-VIZUALIZE/PICTURE"
